SEQUENCE_NO,RUN_ID,CANONICAL_ID,CANONICAL_NAME,HISTORICAL_STATUS,SELECTION_SOURCE,SOURCE_PATH,DESTINATION_PATH,DESTINATION_BUCKET,SIZE_BYTES,SOURCE_SHA256,DESTINATION_SHA256,HASH_VERIFIED,COPY_STATUS,ERROR
282,RUN-008,CAN-F1-R5,F1 Development R5 - V12 Specificity Operator,RUN_OR_DEVELOPMENT_RECORD,PHASE8F_DIRECT_RUN_AUTHORITY,C:\RSOS\Training data\F1_DEV_R5_V12_SPECIFICITY_OPERATOR\04_ADVERSARIAL_NEAREST_CONTROLS\TOP100_NEAREST_OPERATOR_CONTROLS.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-008__F1_Development_R5_V12_Specificity_Operator\05_OUTPUTS\SOURCE\Training data\F1_DEV_R5_V12_SPECIFICITY_OPERATOR\04_ADVERSARIAL_NEAREST_CONTROLS\TOP100_NEAREST_OPERATOR_CONTROLS.csv,05_OUTPUTS,19392,480942e4b0242689be10ab4cc7be3b4ebb8b98421aff8f9fd45e9480872759f8,480942e4b0242689be10ab4cc7be3b4ebb8b98421aff8f9fd45e9480872759f8,True,COPIED_AND_VERIFIED,
283,RUN-008,CAN-F1-R5,F1 Development R5 - V12 Specificity Operator,RUN_OR_DEVELOPMENT_RECORD,PHASE8F_DIRECT_RUN_AUTHORITY,C:\RSOS\Training data\F1_DEV_R5_V12_SPECIFICITY_OPERATOR\05_NO_SILENT_OMISSION\NO_SILENT_OMISSION_LEDGER.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-008__F1_Development_R5_V12_Specificity_Operator\00_CONTROL\SOURCE\Training data\F1_DEV_R5_V12_SPECIFICITY_OPERATOR\05_NO_SILENT_OMISSION\NO_SILENT_OMISSION_LEDGER.csv,00_CONTROL,1408,0a05b4bc01c3c18dabf06d3e42acffe58067a557a36f0ae62207e1bcfe1595c7,0a05b4bc01c3c18dabf06d3e42acffe58067a557a36f0ae62207e1bcfe1595c7,True,COPIED_AND_VERIFIED,
284,RUN-008,CAN-F1-R5,F1 Development R5 - V12 Specificity Operator,RUN_OR_DEVELOPMENT_RECORD,PHASE8F_DIRECT_RUN_AUTHORITY,C:\RSOS\Training data\F1_DEV_R5_V12_SPECIFICITY_OPERATOR\F1_DEV_R5_COMPLETE.marker,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-008__F1_Development_R5_V12_Specificity_Operator\09_FREEZE\SOURCE\Training data\F1_DEV_R5_V12_SPECIFICITY_OPERATOR\F1_DEV_R5_COMPLETE.marker,09_FREEZE,136,7417254d3e5a0cd3e16904ae68206545b2cc6273333d07f8ebcb29f0a59dad0b,7417254d3e5a0cd3e16904ae68206545b2cc6273333d07f8ebcb29f0a59dad0b,True,COPIED_AND_VERIFIED,
285,RUN-008,CAN-F1-R5,F1 Development R5 - V12 Specificity Operator,RUN_OR_DEVELOPMENT_RECORD,PHASE8F_DIRECT_RUN_AUTHORITY,C:\RSOS\Training data\F1_DEV_R5_V12_SPECIFICITY_OPERATOR\F1_DEV_R5_V12_SPECIFICITY_OPERATOR_COMPLETE.zip,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-008__F1_Development_R5_V12_Specificity_Operator\08_PACKAGE\SOURCE\Training data\F1_DEV_R5_V12_SPECIFICITY_OPERATOR\F1_DEV_R5_V12_SPECIFICITY_OPERATOR_COMPLETE.zip,08_PACKAGE,1081086,bf8696cefceb4d923244553dedd6f87204b53376d2b2c39470599ae624d2c1a1,bf8696cefceb4d923244553dedd6f87204b53376d2b2c39470599ae624d2c1a1,True,COPIED_AND_VERIFIED,
286,RUN-008,CAN-F1-R5,F1 Development R5 - V12 Specificity Operator,RUN_OR_DEVELOPMENT_RECORD,PHASE8F_DIRECT_RUN_AUTHORITY,C:\RSOS\Training data\F1_DEV_R5_V12_SPECIFICITY_OPERATOR\F1_DEV_R5_V12_SPECIFICITY_OPERATOR_RUNNER.zip,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-008__F1_Development_R5_V12_Specificity_Operator\08_PACKAGE\SOURCE\Training data\F1_DEV_R5_V12_SPECIFICITY_OPERATOR\F1_DEV_R5_V12_SPECIFICITY_OPERATOR_RUNNER.zip,08_PACKAGE,7831,29d88ccf662d6c9bee33a24fbc06ba59685f28b658f0f1f7fcefba09d11b1a43,29d88ccf662d6c9bee33a24fbc06ba59685f28b658f0f1f7fcefba09d11b1a43,True,COPIED_AND_VERIFIED,
287,RUN-008,CAN-F1-R5,F1 Development R5 - V12 Specificity Operator,RUN_OR_DEVELOPMENT_RECORD,PHASE8F_DIRECT_RUN_AUTHORITY,C:\RSOS\Training data\F1_DEV_R5_V12_SPECIFICITY_OPERATOR\RUN_F1_DEV_R5_V12_SPECIFICITY_OPERATOR.ps1,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-008__F1_Development_R5_V12_Specificity_Operator\03_RUNNER\SOURCE\Training data\F1_DEV_R5_V12_SPECIFICITY_OPERATOR\RUN_F1_DEV_R5_V12_SPECIFICITY_OPERATOR.ps1,03_RUNNER,1924,10fb7d7b707967f3c372ebedff48adc45c65c89dc1cf82eee252189c5b1188ac,10fb7d7b707967f3c372ebedff48adc45c65c89dc1cf82eee252189c5b1188ac,True,COPIED_AND_VERIFIED,
288,RUN-008,CAN-F1-R5,F1 Development R5 - V12 Specificity Operator,RUN_OR_DEVELOPMENT_RECORD,PHASE8F_DIRECT_RUN_AUTHORITY,C:\RSOS\Training data\F1_DEV_R5_V12_SPECIFICITY_OPERATOR\RUN_F1_DEV_R5_V12_SPECIFICITY_OPERATOR.py,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-008__F1_Development_R5_V12_Specificity_Operator\03_RUNNER\SOURCE\Training data\F1_DEV_R5_V12_SPECIFICITY_OPERATOR\RUN_F1_DEV_R5_V12_SPECIFICITY_OPERATOR.py,03_RUNNER,24155,3b8280b8795e9de6d8386dafc3d0a2665283ccde14fd660b6a843162446723af,3b8280b8795e9de6d8386dafc3d0a2665283ccde14fd660b6a843162446723af,True,COPIED_AND_VERIFIED,
289,RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,INCOMPLETE_RUN_SUBRUN_OF_EXP-011,DIRECT_F2A_EVIDENCE,C:\RSOS\Training data\F2_A_WILDCHAT_RARITY_RUNNER.zip,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-009__F2_A_Incomplete_Earlier_Branch\08_PACKAGE\SOURCE\Training data\F2_A_WILDCHAT_RARITY_RUNNER.zip,08_PACKAGE,16705,b0d116d6d12afe0a8eb7b22f45bd98a40844ee601a73716e0fdd103b4704af62,b0d116d6d12afe0a8eb7b22f45bd98a40844ee601a73716e0fdd103b4704af62,True,COPIED_AND_VERIFIED,
290,RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,INCOMPLETE_RUN_SUBRUN_OF_EXP-011,DIRECT_F2A_EVIDENCE,C:\RSOS\Training data\F2_A_WILDCHAT_RARITY_RUNNER.zip.sha256,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-009__F2_A_Incomplete_Earlier_Branch\09_FREEZE\SOURCE\Training data\F2_A_WILDCHAT_RARITY_RUNNER.zip.sha256,09_FREEZE,108,16add45aa82aefa2fcab62f2da276fde21b20cac1e16149eba477753c265f511,16add45aa82aefa2fcab62f2da276fde21b20cac1e16149eba477753c265f511,True,COPIED_AND_VERIFIED,
291,RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,INCOMPLETE_RUN_SUBRUN_OF_EXP-011,F2A_OUTPUT_MANIFEST_RESOLUTION,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\00_INPUTS_WILDCHAT\train-00049-of-00086.parquet,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-009__F2_A_Incomplete_Earlier_Branch\02_INPUTS\SOURCE\Training data\F2_EXTERNAL_POPULATION_RARITY\00_INPUTS_WILDCHAT\train-00049-of-00086.parquet,02_INPUTS,103170595,6f8f300c0501ce5d83912abf1ae1097ed04c30d9ef93005003a39f4c61f1024c,6f8f300c0501ce5d83912abf1ae1097ed04c30d9ef93005003a39f4c61f1024c,True,COPIED_AND_VERIFIED,
292,RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,INCOMPLETE_RUN_SUBRUN_OF_EXP-011,F2A_OUTPUT_MANIFEST_RESOLUTION,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\00_INPUTS_WILDCHAT\train-00080-of-00086.parquet,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-009__F2_A_Incomplete_Earlier_Branch\02_INPUTS\SOURCE\Training data\F2_EXTERNAL_POPULATION_RARITY\00_INPUTS_WILDCHAT\train-00080-of-00086.parquet,02_INPUTS,186001659,1ed63ac322419a05307a474c0db595cb440ca8d72c434dfcfd74f4bdf90028ae,1ed63ac322419a05307a474c0db595cb440ca8d72c434dfcfd74f4bdf90028ae,True,COPIED_AND_VERIFIED,
293,RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,INCOMPLETE_RUN_SUBRUN_OF_EXP-011,F2A_OUTPUT_MANIFEST_RESOLUTION,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\00_INPUTS_WILDCHAT\train-00085-of-00086.parquet,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-009__F2_A_Incomplete_Earlier_Branch\02_INPUTS\SOURCE\Training data\F2_EXTERNAL_POPULATION_RARITY\00_INPUTS_WILDCHAT\train-00085-of-00086.parquet,02_INPUTS,496266956,898fd913b72075c13e237a70e9f60da9adbb9fd652b46970e123a3258b19f9ff,898fd913b72075c13e237a70e9f60da9adbb9fd652b46970e123a3258b19f9ff,True,COPIED_AND_VERIFIED,
294,RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,INCOMPLETE_RUN_SUBRUN_OF_EXP-011,DIRECT_F2A_EVIDENCE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\01_FROZEN_IMPLEMENTATION\RUN_F2_A_WILDCHAT_RARITY.py,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-009__F2_A_Incomplete_Earlier_Branch\03_RUNNER\SOURCE\Training data\F2_EXTERNAL_POPULATION_RARITY\01_FROZEN_IMPLEMENTATION\RUN_F2_A_WILDCHAT_RARITY.py,03_RUNNER,33909,00d2701dade914cfe001eed7fd937be3260464264f36fd4448760836b1e1d780,00d2701dade914cfe001eed7fd937be3260464264f36fd4448760836b1e1d780,True,COPIED_AND_VERIFIED,
295,RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,INCOMPLETE_RUN_SUBRUN_OF_EXP-011,F2A_OUTPUT_MANIFEST_RESOLUTION,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\02_INPUT_MANIFEST\F1_FINAL_VERIFIED.txt,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-009__F2_A_Incomplete_Earlier_Branch\02_INPUTS\SOURCE\Training data\F2_EXTERNAL_POPULATION_RARITY\02_INPUT_MANIFEST\F1_FINAL_VERIFIED.txt,02_INPUTS,103,7e2bf08bcf7d6234c5fbf0c99d9bbe518f93b246e5df337131910087bc5c88b4,7e2bf08bcf7d6234c5fbf0c99d9bbe518f93b246e5df337131910087bc5c88b4,True,COPIED_AND_VERIFIED,
296,RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,INCOMPLETE_RUN_SUBRUN_OF_EXP-011,F2A_OUTPUT_MANIFEST_RESOLUTION,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\02_INPUT_MANIFEST\FROZEN_LINEAGE_THRESHOLDS_PRE_EXTERNAL.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-009__F2_A_Incomplete_Earlier_Branch\09_FREEZE\SOURCE\Training data\F2_EXTERNAL_POPULATION_RARITY\02_INPUT_MANIFEST\FROZEN_LINEAGE_THRESHOLDS_PRE_EXTERNAL.csv,09_FREEZE,403,45bf6c9850569c27a3257bf356e04167c0ca94b4f3ae638a79fbc296b83b656c,45bf6c9850569c27a3257bf356e04167c0ca94b4f3ae638a79fbc296b83b656c,True,COPIED_AND_VERIFIED,
297,RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,INCOMPLETE_RUN_SUBRUN_OF_EXP-011,F2A_OUTPUT_MANIFEST_RESOLUTION,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\02_INPUT_MANIFEST\FROZEN_MODEL_EQUIVALENCE.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-009__F2_A_Incomplete_Earlier_Branch\09_FREEZE\SOURCE\Training data\F2_EXTERNAL_POPULATION_RARITY\02_INPUT_MANIFEST\FROZEN_MODEL_EQUIVALENCE.csv,09_FREEZE,267,f4fb4bda39ac8db353e15d7910e1daf7b50b9d4a22dba3120ec84356a1a4307e,f4fb4bda39ac8db353e15d7910e1daf7b50b9d4a22dba3120ec84356a1a4307e,True,COPIED_AND_VERIFIED,
298,RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,INCOMPLETE_RUN_SUBRUN_OF_EXP-011,F2A_OUTPUT_MANIFEST_RESOLUTION,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\02_INPUT_MANIFEST\WILDCHAT_OFFICIAL_SHARD_MANIFEST.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-009__F2_A_Incomplete_Earlier_Branch\09_FREEZE\SOURCE\Training data\F2_EXTERNAL_POPULATION_RARITY\02_INPUT_MANIFEST\WILDCHAT_OFFICIAL_SHARD_MANIFEST.csv,09_FREEZE,888,1d9eeb274af09346331d31a84149197a7937b5de76e3d2fc4c693f3ccec0b0fc,1d9eeb274af09346331d31a84149197a7937b5de76e3d2fc4c693f3ccec0b0fc,True,COPIED_AND_VERIFIED,
299,RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,INCOMPLETE_RUN_SUBRUN_OF_EXP-011,F2A_OUTPUT_MANIFEST_RESOLUTION,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\03_SCHEMA\train-00049-of-00086_SCHEMA.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-009__F2_A_Incomplete_Earlier_Branch\02_INPUTS\SOURCE\Training data\F2_EXTERNAL_POPULATION_RARITY\03_SCHEMA\train-00049-of-00086_SCHEMA.json,02_INPUTS,7724,414bc53a5c2c13e7b05770f7f9c5da2d6b16c9bf0985745450aad7f8a657115d,414bc53a5c2c13e7b05770f7f9c5da2d6b16c9bf0985745450aad7f8a657115d,True,COPIED_AND_VERIFIED,
300,RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,INCOMPLETE_RUN_SUBRUN_OF_EXP-011,F2A_OUTPUT_MANIFEST_RESOLUTION,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\03_SCHEMA\train-00080-of-00086_SCHEMA.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-009__F2_A_Incomplete_Earlier_Branch\02_INPUTS\SOURCE\Training data\F2_EXTERNAL_POPULATION_RARITY\03_SCHEMA\train-00080-of-00086_SCHEMA.json,02_INPUTS,7724,c0d5a40a057c6f771a0ac199e37a5ca53099f495d0fbd672af7ca84d14b7eab5,c0d5a40a057c6f771a0ac199e37a5ca53099f495d0fbd672af7ca84d14b7eab5,True,COPIED_AND_VERIFIED,
301,RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,INCOMPLETE_RUN_SUBRUN_OF_EXP-011,F2A_OUTPUT_MANIFEST_RESOLUTION,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\03_SCHEMA\train-00085-of-00086_SCHEMA.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-009__F2_A_Incomplete_Earlier_Branch\02_INPUTS\SOURCE\Training data\F2_EXTERNAL_POPULATION_RARITY\03_SCHEMA\train-00085-of-00086_SCHEMA.json,02_INPUTS,7724,c0d5a40a057c6f771a0ac199e37a5ca53099f495d0fbd672af7ca84d14b7eab5,c0d5a40a057c6f771a0ac199e37a5ca53099f495d0fbd672af7ca84d14b7eab5,True,COPIED_AND_VERIFIED,
302,RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,INCOMPLETE_RUN_SUBRUN_OF_EXP-011,F2A_OUTPUT_MANIFEST_RESOLUTION,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\04_EXTERNAL_FEATURES\EXTRACTION_COUNTS.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-009__F2_A_Incomplete_Earlier_Branch\05_OUTPUTS\SOURCE\Training data\F2_EXTERNAL_POPULATION_RARITY\04_EXTERNAL_FEATURES\EXTRACTION_COUNTS.json,05_OUTPUTS,210,baa2d0ea1ec26c06597f5bf20ade5cfb714d802f87fe82efa7857d5691bab63e,baa2d0ea1ec26c06597f5bf20ade5cfb714d802f87fe82efa7857d5691bab63e,True,COPIED_AND_VERIFIED,
303,RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,INCOMPLETE_RUN_SUBRUN_OF_EXP-011,F2A_OUTPUT_MANIFEST_RESOLUTION,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\04_EXTERNAL_FEATURES\WILDCHAT_EXACT_FROZEN_FEATURES.parquet,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-009__F2_A_Incomplete_Earlier_Branch\09_FREEZE\SOURCE\Training data\F2_EXTERNAL_POPULATION_RARITY\04_EXTERNAL_FEATURES\WILDCHAT_EXACT_FROZEN_FEATURES.parquet,09_FREEZE,1689239,20f67c341bdc22fbe30486540945600e0e427181f3289be4e970c3d623e8724d,20f67c341bdc22fbe30486540945600e0e427181f3289be4e970c3d623e8724d,True,COPIED_AND_VERIFIED,
304,RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,INCOMPLETE_RUN_SUBRUN_OF_EXP-011,F2A_OUTPUT_MANIFEST_RESOLUTION,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\05_PRIMARY_RESULTS\PRIMARY_EXTERNAL_SEPARATION.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-009__F2_A_Incomplete_Earlier_Branch\05_OUTPUTS\SOURCE\Training data\F2_EXTERNAL_POPULATION_RARITY\05_PRIMARY_RESULTS\PRIMARY_EXTERNAL_SEPARATION.csv,05_OUTPUTS,298,836c660d47b5236b522a7710798555f6402e5dda02b3909d7718757632b196ea,836c660d47b5236b522a7710798555f6402e5dda02b3909d7718757632b196ea,True,COPIED_AND_VERIFIED,
305,RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,INCOMPLETE_RUN_SUBRUN_OF_EXP-011,F2A_OUTPUT_MANIFEST_RESOLUTION,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\06_RARITY_TAILS\EXTERNAL_SCORE_QUANTILES.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-009__F2_A_Incomplete_Earlier_Branch\05_OUTPUTS\SOURCE\Training data\F2_EXTERNAL_POPULATION_RARITY\06_RARITY_TAILS\EXTERNAL_SCORE_QUANTILES.csv,05_OUTPUTS,924,d774097abcb2824fb2d2faa844b7e8f9c383a79c4338aa8f8497f079a05a10aa,d774097abcb2824fb2d2faa844b7e8f9c383a79c4338aa8f8497f079a05a10aa,True,COPIED_AND_VERIFIED,
306,RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,INCOMPLETE_RUN_SUBRUN_OF_EXP-011,F2A_OUTPUT_MANIFEST_RESOLUTION,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\06_RARITY_TAILS\FROZEN_THRESHOLD_TAIL_RARITY.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-009__F2_A_Incomplete_Earlier_Branch\09_FREEZE\SOURCE\Training data\F2_EXTERNAL_POPULATION_RARITY\06_RARITY_TAILS\FROZEN_THRESHOLD_TAIL_RARITY.csv,09_FREEZE,1277,5a3805d3ef02e7c3a517bd0c955dae80c3d199454d8341136b24f41c7493e05d,5a3805d3ef02e7c3a517bd0c955dae80c3d199454d8341136b24f41c7493e05d,True,COPIED_AND_VERIFIED,
307,RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,INCOMPLETE_RUN_SUBRUN_OF_EXP-011,F2A_OUTPUT_MANIFEST_RESOLUTION,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\06_RARITY_TAILS\LINEAGE_EXTERNAL_PERCENTILE_SUMMARY.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-009__F2_A_Incomplete_Earlier_Branch\05_OUTPUTS\SOURCE\Training data\F2_EXTERNAL_POPULATION_RARITY\06_RARITY_TAILS\LINEAGE_EXTERNAL_PERCENTILE_SUMMARY.csv,05_OUTPUTS,213,cafbeffea87e19256960f8f251956227673a125dee14c9a037c10b2107b0b4a2,cafbeffea87e19256960f8f251956227673a125dee14c9a037c10b2107b0b4a2,True,COPIED_AND_VERIFIED,
308,RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,INCOMPLETE_RUN_SUBRUN_OF_EXP-011,F2A_OUTPUT_MANIFEST_RESOLUTION,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\06_RARITY_TAILS\LINEAGE_EXTERNAL_PERCENTILES.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-009__F2_A_Incomplete_Earlier_Branch\05_OUTPUTS\SOURCE\Training data\F2_EXTERNAL_POPULATION_RARITY\06_RARITY_TAILS\LINEAGE_EXTERNAL_PERCENTILES.csv,05_OUTPUTS,25697,3e182ac2e3210062978f5aba334c5f9e881695772f0d4ed13ef3ec3a765fc891,3e182ac2e3210062978f5aba334c5f9e881695772f0d4ed13ef3ec3a765fc891,True,COPIED_AND_VERIFIED,
309,RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,INCOMPLETE_RUN_SUBRUN_OF_EXP-011,F2A_OUTPUT_MANIFEST_RESOLUTION,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\07_NUISANCE_CONTROL\CEM_CALIBRATION_GATE.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-009__F2_A_Incomplete_Earlier_Branch\05_OUTPUTS\SOURCE\Training data\F2_EXTERNAL_POPULATION_RARITY\07_NUISANCE_CONTROL\CEM_CALIBRATION_GATE.csv,05_OUTPUTS,245,97a985b736f70a64c4cd2a0874ff500f4f729c131a2a81b3b0d9f078a3dc44bd,97a985b736f70a64c4cd2a0874ff500f4f729c131a2a81b3b0d9f078a3dc44bd,True,COPIED_AND_VERIFIED,
310,RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,INCOMPLETE_RUN_SUBRUN_OF_EXP-011,F2A_OUTPUT_MANIFEST_RESOLUTION,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\07_NUISANCE_CONTROL\CEM_CONDITIONAL_RESULTS.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-009__F2_A_Incomplete_Earlier_Branch\05_OUTPUTS\SOURCE\Training data\F2_EXTERNAL_POPULATION_RARITY\07_NUISANCE_CONTROL\CEM_CONDITIONAL_RESULTS.csv,05_OUTPUTS,446,380fd1bb4751cadf7cd9d49714572b6dba2355a5bfb83d82068999b3eadb5897,380fd1bb4751cadf7cd9d49714572b6dba2355a5bfb83d82068999b3eadb5897,True,COPIED_AND_VERIFIED,
311,RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,INCOMPLETE_RUN_SUBRUN_OF_EXP-011,F2A_OUTPUT_MANIFEST_RESOLUTION,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\07_NUISANCE_CONTROL\CEM_PER_LINEAGE_RESULTS.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-009__F2_A_Incomplete_Earlier_Branch\05_OUTPUTS\SOURCE\Training data\F2_EXTERNAL_POPULATION_RARITY\07_NUISANCE_CONTROL\CEM_PER_LINEAGE_RESULTS.csv,05_OUTPUTS,10449,d679663902806fa62c302ac0285fff2021214f3e86cd4e9fe58d10de91e09f92,d679663902806fa62c302ac0285fff2021214f3e86cd4e9fe58d10de91e09f92,True,COPIED_AND_VERIFIED,
312,RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,INCOMPLETE_RUN_SUBRUN_OF_EXP-011,F2A_OUTPUT_MANIFEST_RESOLUTION,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\07_NUISANCE_CONTROL\CEM_WEIGHTED_BALANCE.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-009__F2_A_Incomplete_Earlier_Branch\05_OUTPUTS\SOURCE\Training data\F2_EXTERNAL_POPULATION_RARITY\07_NUISANCE_CONTROL\CEM_WEIGHTED_BALANCE.csv,05_OUTPUTS,110,351d3ad69de6e0257d22bcb60c43a4ca3340e26fbc9edc60ec4956ea8e094518,351d3ad69de6e0257d22bcb60c43a4ca3340e26fbc9edc60ec4956ea8e094518,True,COPIED_AND_VERIFIED,
313,RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,INCOMPLETE_RUN_SUBRUN_OF_EXP-011,F2A_OUTPUT_MANIFEST_RESOLUTION,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\07_NUISANCE_CONTROL\EXTERNAL_LANGUAGE_DISTRIBUTION.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\90_RUN_RECORDS\RUN-009__F2_A_Incomplete_Earlier_Branch\05_OUTPUTS\SOURCE\Training data\F2_EXTERNAL_POPULATION_RARITY\07_NUISANCE_CONTROL\EXTERNAL_LANGUAGE_DISTRIBUTION.csv,05_OUTPUTS,476,3c861bbf7a033fb01a06fe2d83caef0459c7069dc0b1354dc691722e5c82f185,3c861bbf7a033fb01a06fe2d83caef0459c7069dc0b1354dc691722e5c82f185,True,COPIED_AND_VERIFIED,
